index,customerID,tenure,MonthlyCharges,TotalCharges,ChurnID,gender,SeniorCitizen,Partner,Dependents,Contract,PaperlessBilling,PaymentMethod,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies
2201,3154-HMWUU,60,20.5,1198.8,1,Male,0,Yes,No,Two year,Yes,Bank transfer (automatic),Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2202,3156-QLHBO,2,19.25,48.35,1,Male,0,No,Yes,Month-to-month,No,Mailed check,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2203,3158-MOERK,2,96,174.8,2,Female,0,No,No,Month-to-month,Yes,Electronic check,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
2204,3160-TYXLT,53,46.3,2546.85,1,Male,0,No,No,Month-to-month,Yes,Bank transfer (automatic),No,No phone service,DSL,Yes,Yes,No,No,No,Yes
2205,3161-GETRM,34,90.05,3097,1,Male,0,Yes,Yes,Month-to-month,Yes,Credit card (automatic),Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes
2206,3161-ONRWK,60,65.85,3928.3,1,Male,0,Yes,Yes,One year,Yes,Bank transfer (automatic),Yes,No,DSL,Yes,Yes,Yes,Yes,No,No
2207,3162-KKZXO,55,100.15,5409.75,1,Female,1,No,No,One year,Yes,Electronic check,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
2208,3162-ZJZFU,53,92.55,4779.45,1,Male,0,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No
2209,3164-AALRN,5,70,347.4,2,Male,0,No,No,One year,Yes,Mailed check,Yes,No,DSL,No,No,Yes,No,Yes,Yes
2210,3164-YAXFY,57,53.75,3196,1,Male,0,No,No,Month-to-month,Yes,Electronic check,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes
2211,3165-HDOEW,1,45.85,45.85,2,Male,0,Yes,Yes,Month-to-month,Yes,Mailed check,Yes,No,DSL,No,No,No,No,No,No
2212,3166-PNEOF,61,86.45,5175.3,1,Female,0,No,No,Two year,No,Credit card (automatic),Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes
2213,3167-SNQPL,38,101.15,3741.85,1,Male,1,Yes,Yes,Month-to-month,No,Electronic check,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
2214,3170-GWYKC,60,104.95,6236.75,1,Female,0,No,No,Month-to-month,Yes,Bank transfer (automatic),Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
2215,3170-NMYVV,50,20.15,930.9,1,Female,0,Yes,Yes,Two year,No,Bank transfer (automatic),Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2216,3173-NVMPX,9,55.3,501.2,1,Female,0,Yes,Yes,Month-to-month,Yes,Mailed check,Yes,Yes,DSL,No,Yes,No,No,No,No
2217,3173-WSSUE,71,19.7,1415.85,1,Female,0,Yes,Yes,Two year,No,Credit card (automatic),Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2218,3174-AKMAS,46,64.2,3009.5,1,Female,0,Yes,No,Two year,Yes,Credit card (automatic),Yes,No,DSL,No,Yes,No,Yes,Yes,No
2219,3174-RKMOW,35,109.95,3782.4,1,Male,0,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
2220,3177-LASXD,1,71.35,71.35,2,Female,0,No,No,Month-to-month,No,Electronic check,Yes,No,Fiber optic,No,No,No,No,No,No
2221,3178-CIFOT,23,19.65,478.1,1,Female,0,No,No,One year,Yes,Credit card (automatic),Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2222,3178-FESZO,1,100.25,100.25,2,Female,0,No,No,Month-to-month,Yes,Credit card (automatic),Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
2223,3179-GBRWV,21,64.95,1339.8,1,Male,1,Yes,No,Month-to-month,Yes,Bank transfer (automatic),Yes,No,DSL,Yes,Yes,No,No,No,Yes
2224,3181-MIZBN,16,19.75,313.4,1,Male,0,Yes,Yes,Month-to-month,No,Electronic check,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2225,3181-VTHOE,70,51.05,3635.15,1,Male,0,Yes,No,One year,Yes,Bank transfer (automatic),No,No phone service,DSL,No,Yes,Yes,Yes,No,Yes
2226,3186-AJIEK,66,105.65,6844.5,1,Male,0,No,No,Two year,Yes,Bank transfer (automatic),Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
2227,3186-BAXNB,1,91.7,91.7,2,Female,0,No,No,Month-to-month,No,Electronic check,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No
2228,3190-FZATL,14,19.95,268.4,1,Male,0,No,Yes,Month-to-month,No,Mailed check,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2229,3190-ITQXP,46,20.25,890.35,1,Female,0,Yes,Yes,Two year,No,Bank transfer (automatic),Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2230,3190-XFANI,49,100.6,5069.65,2,Male,0,No,Yes,One year,Yes,Bank transfer (automatic),Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes
2231,3191-CSNMG,3,80.7,239.45,1,Female,0,Yes,Yes,Month-to-month,Yes,Electronic check,Yes,No,Fiber optic,No,No,No,No,Yes,No
2232,3192-LNKRK,34,84.05,2909.95,1,Male,0,Yes,Yes,Month-to-month,Yes,Mailed check,Yes,No,Fiber optic,No,No,Yes,No,Yes,No
2233,3192-NQECA,68,110,7611.85,2,Male,0,Yes,No,Two year,Yes,Bank transfer (automatic),Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
2234,3194-ORPIK,50,84.4,4116.15,2,Female,0,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),Yes,Yes,Fiber optic,No,No,No,No,Yes,No
2235,3195-TQDZX,3,20.25,61.45,1,Male,0,No,No,Month-to-month,Yes,Electronic check,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2236,3196-NVXLZ,25,84.6,2088.05,1,Female,0,No,No,Month-to-month,Yes,Mailed check,Yes,Yes,Fiber optic,No,No,No,No,Yes,No
2237,3197-ARFOY,19,105,2007.25,1,Female,1,No,No,Month-to-month,Yes,Mailed check,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
2238,3197-NNYNB,65,105.1,6631.85,1,Male,0,No,No,Two year,No,Credit card (automatic),Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
2239,3198-VELRD,3,84.75,264.85,2,Female,0,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),Yes,Yes,Fiber optic,No,No,No,No,No,Yes
2240,3199-NPKCN,67,111.25,7511.65,1,Female,0,Yes,No,One year,Yes,Electronic check,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
2241,3199-XGZCY,8,75.25,576.7,1,Female,0,No,No,Month-to-month,Yes,Electronic check,Yes,Yes,Fiber optic,No,No,No,No,No,No
2242,3200-MNQTF,67,70.9,4677.1,1,Male,0,Yes,No,Two year,No,Credit card (automatic),Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No
2243,3205-MXZRA,26,59.45,1507,1,Male,0,No,No,One year,No,Credit card (automatic),Yes,No,DSL,No,No,No,Yes,Yes,No
2244,3207-OYBWH,57,95.25,5427.05,2,Male,1,Yes,No,Month-to-month,Yes,Bank transfer (automatic),Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes
2245,3208-YPIOE,39,75.25,3017.65,2,Male,0,No,No,Month-to-month,No,Electronic check,Yes,Yes,Fiber optic,No,No,No,No,No,No
2246,3209-ZPKFI,47,54.25,2538.2,1,Male,0,Yes,Yes,Month-to-month,No,Electronic check,Yes,Yes,DSL,No,Yes,No,No,No,No
2247,3211-AAPKX,20,98.55,2031.95,1,Male,0,No,No,Month-to-month,Yes,Mailed check,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes
2248,3211-ILJTT,17,70.4,1214.05,2,Male,0,Yes,No,Month-to-month,Yes,Bank transfer (automatic),Yes,No,Fiber optic,No,No,No,No,No,No
2249,3212-KXOCR,52,21,1107.2,1,Male,0,No,No,Two year,No,Bank transfer (automatic),Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2250,3213-VVOLG,0,25.35,2283.300441,1,Male,0,Yes,Yes,Two year,No,Mailed check,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2251,3214-IYUUQ,61,93.7,5860.7,1,Female,0,Yes,No,One year,No,Bank transfer (automatic),Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes
2252,3217-FZDMN,8,94.45,742.95,2,Female,1,No,No,Month-to-month,Yes,Credit card (automatic),Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes
2253,3219-JQRSL,72,89.1,6352.4,1,Female,1,Yes,No,Two year,No,Credit card (automatic),Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
2254,3221-CJMSG,24,51.1,1269.6,1,Male,0,No,No,Month-to-month,Yes,Credit card (automatic),Yes,No,DSL,No,No,No,Yes,No,No
2255,3223-DWFIO,4,69.35,261.65,1,Male,1,No,No,Month-to-month,No,Electronic check,Yes,No,Fiber optic,No,No,No,No,No,No
2256,3223-WZWJM,26,83.95,2254.2,2,Male,0,No,No,Month-to-month,Yes,Electronic check,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
2257,3224-DFQNQ,66,89,5898.6,1,Female,0,Yes,No,One year,No,Electronic check,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No
2258,3227-WLKLI,65,91.55,5963.95,1,Female,0,Yes,Yes,Two year,No,Bank transfer (automatic),Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
2259,3229-USWAR,34,79.95,2727.3,1,Female,0,No,No,One year,Yes,Bank transfer (automatic),Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes
2260,3230-IUALN,45,81,3533.6,1,Female,0,Yes,Yes,Two year,Yes,Mailed check,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes
2261,3230-JCNZS,71,99,7061.65,1,Female,0,Yes,Yes,Two year,Yes,Credit card (automatic),Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No
2262,3230-WYKIR,18,82,1425.45,2,Male,0,No,No,One year,Yes,Credit card (automatic),Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes
2263,3234-VKACU,2,70.3,132.4,1,Male,0,No,No,Month-to-month,No,Electronic check,Yes,No,DSL,No,No,No,Yes,Yes,Yes
2264,3235-ETOOB,8,74.5,609.9,2,Male,0,Yes,No,Month-to-month,Yes,Electronic check,Yes,No,Fiber optic,Yes,No,No,No,No,No
2265,3237-AJGEH,3,31,95.05,2,Female,0,Yes,Yes,Month-to-month,Yes,Mailed check,No,No phone service,DSL,No,No,No,Yes,No,No
2266,3239-TPHPZ,12,20.05,264.55,1,Female,0,Yes,No,Two year,Yes,Electronic check,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2267,3243-ZHOHY,16,20.1,296.15,1,Female,0,No,No,One year,No,Mailed check,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2268,3244-CQPHU,72,110.1,7746.7,1,Female,1,No,No,Two year,Yes,Bank transfer (automatic),Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
2269,3244-DCJWY,1,70.25,70.25,2,Female,0,No,No,Month-to-month,Yes,Electronic check,Yes,No,Fiber optic,No,No,No,No,No,No
2270,3247-MHJKM,1,20.2,20.2,1,Male,0,No,No,Month-to-month,No,Mailed check,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2271,3247-ZVOUO,10,85.55,851.75,2,Male,1,Yes,No,Month-to-month,No,Electronic check,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
2272,3249-VHRIP,62,43.6,2748.7,1,Female,0,No,No,Two year,Yes,Credit card (automatic),No,No phone service,DSL,No,Yes,Yes,No,No,Yes
2273,3249-ZPQRG,4,78.45,330.05,2,Male,0,No,No,Month-to-month,No,Electronic check,Yes,Yes,Fiber optic,No,Yes,No,No,No,No
2274,3251-YMVWZ,53,24.05,1301.9,1,Male,0,No,No,One year,No,Bank transfer (automatic),Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2275,3253-HKOKL,52,100.3,5244.45,1,Female,0,Yes,Yes,One year,No,Electronic check,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes
2276,3254-YRILK,19,88.2,1775.8,2,Male,1,No,No,Month-to-month,Yes,Electronic check,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No
2277,3255-GRXMG,18,45.65,747.2,1,Male,0,No,Yes,Month-to-month,Yes,Credit card (automatic),Yes,No,DSL,No,No,No,No,No,No
2278,3256-EZDBI,51,29.45,1459.35,1,Male,1,Yes,No,Month-to-month,Yes,Credit card (automatic),No,No phone service,DSL,No,Yes,No,No,No,No
2279,3258-SANFR,6,44.7,276.5,1,Male,1,No,No,Month-to-month,No,Credit card (automatic),Yes,No,DSL,No,No,No,No,No,No
2280,3258-SYSWS,72,113.8,7845.8,1,Male,1,No,No,Two year,No,Bank transfer (automatic),Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
2281,3258-ZKPAI,72,116.6,8337.45,1,Male,0,Yes,Yes,Two year,Yes,Bank transfer (automatic),Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
2282,3259-FDWOY,71,106,7723.7,2,Male,0,Yes,Yes,Two year,Yes,Bank transfer (automatic),Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
2283,3259-KNMRR,57,79.75,4438.2,1,Male,1,No,No,Two year,Yes,Bank transfer (automatic),Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes
2284,3259-QMXUN,58,86.1,4890.5,1,Male,0,Yes,No,Two year,Yes,Electronic check,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes
2285,3261-CQXOL,71,25.45,1813.35,1,Female,0,Yes,Yes,Two year,No,Bank transfer (automatic),Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2286,3262-EIDHV,72,84.7,5893.9,1,Female,0,Yes,Yes,Two year,No,Credit card (automatic),Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes
2287,3266-FTKHB,17,19.15,343.45,1,Male,0,No,No,Two year,No,Mailed check,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2288,3269-ATYWD,39,95.65,3759.05,2,Male,1,No,No,Month-to-month,Yes,Bank transfer (automatic),Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
2289,3272-VUHPV,8,56.3,401.5,1,Female,0,Yes,Yes,Month-to-month,No,Bank transfer (automatic),Yes,No,DSL,No,Yes,No,Yes,No,No
2290,3274-NSDWE,68,19.6,1441.65,1,Female,0,No,No,Two year,No,Credit card (automatic),Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2291,3275-RHRNE,28,60,1682.05,1,Male,0,Yes,Yes,One year,Yes,Credit card (automatic),No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes
2292,3276-HDUEG,1,75.05,75.05,2,Female,0,No,No,Month-to-month,Yes,Mailed check,Yes,Yes,Fiber optic,No,No,No,No,No,No
2293,3278-FSIXX,2,45.25,74.2,1,Female,0,No,No,Month-to-month,Yes,Mailed check,Yes,No,DSL,No,No,No,No,No,No
2294,3279-DYZQM,71,19.45,1378.45,1,Male,0,Yes,Yes,Two year,No,Mailed check,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2295,3280-MRDOF,30,69.1,2093.9,1,Male,1,No,No,Two year,Yes,Credit card (automatic),Yes,Yes,DSL,No,No,Yes,Yes,Yes,No
2296,3280-NMUVX,34,19.6,678.8,1,Male,0,Yes,Yes,One year,No,Credit card (automatic),Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2297,3282-ZISZV,32,83.7,2633.3,1,Male,0,No,Yes,One year,No,Credit card (automatic),Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes
2298,3283-WCWXT,6,25.4,153.3,1,Male,0,Yes,Yes,Two year,No,Mailed check,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2299,3284-SVCRO,45,25.5,1121.05,1,Female,0,Yes,No,Two year,No,Mailed check,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2300,3285-UCQVC,37,28.6,973.55,2,Female,0,No,No,Month-to-month,No,Credit card (automatic),No,No phone service,DSL,No,No,No,Yes,No,No
2301,3292-PBZEJ,11,111.4,1183.05,1,Male,1,No,No,Month-to-month,Yes,Electronic check,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
2302,3295-YVUSR,2,72.6,154.3,1,Male,1,No,No,Month-to-month,Yes,Mailed check,Yes,Yes,Fiber optic,No,No,No,No,No,No
2303,3296-SILRA,1,76.4,76.4,2,Female,1,Yes,No,Month-to-month,Yes,Mailed check,Yes,No,Fiber optic,No,Yes,No,No,No,No
2304,3298-QEICA,23,34.6,813.45,1,Female,0,Yes,Yes,Two year,No,Mailed check,No,No phone service,DSL,Yes,No,No,Yes,No,No
2305,3301-LSLWQ,29,66.1,1912.15,1,Female,0,No,No,Month-to-month,Yes,Electronic check,Yes,Yes,DSL,Yes,No,No,No,No,Yes
2306,3301-VKTGC,68,85.5,5696.6,1,Male,0,Yes,Yes,One year,Yes,Bank transfer (automatic),Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No
2307,3307-TLCUD,17,34.4,592.75,1,Male,0,Yes,No,Month-to-month,No,Mailed check,No,No phone service,DSL,Yes,No,Yes,No,No,No
2308,3308-DGHKL,69,19.3,1447.9,1,Male,0,No,No,Two year,Yes,Bank transfer (automatic),Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2309,3308-JSGML,59,64.05,3886.85,1,Male,1,Yes,No,Two year,Yes,Credit card (automatic),No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes
2310,3308-MHOOC,1,19.2,19.2,1,Male,0,No,Yes,Month-to-month,Yes,Mailed check,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2311,3312-UUMZW,32,98.85,3145.9,1,Male,0,Yes,No,Month-to-month,Yes,Credit card (automatic),Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
2312,3312-ZWLGF,29,79.3,2414.55,1,Male,1,Yes,No,Month-to-month,Yes,Electronic check,Yes,Yes,Fiber optic,No,No,No,Yes,No,No
2313,3313-QKNKB,59,85.55,5084.65,2,Male,0,Yes,No,One year,No,Electronic check,Yes,Yes,Fiber optic,No,No,No,No,No,Yes
2314,3315-IKYZQ,28,50.8,1386.8,1,Male,0,Yes,Yes,One year,No,Mailed check,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No
2315,3315-TOTBP,15,76,1130.85,2,Male,0,No,No,Month-to-month,Yes,Mailed check,Yes,Yes,Fiber optic,No,No,No,No,No,No
2316,3316-UWXUY,50,93.5,4747.5,1,Male,0,No,No,Month-to-month,Yes,Credit card (automatic),Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes
2317,3317-HRTNN,5,45.7,198,2,Female,1,No,No,Month-to-month,No,Electronic check,No,No phone service,DSL,No,No,No,No,Yes,Yes
2318,3317-VLGQT,14,78.1,1122.4,1,Female,0,Yes,No,Month-to-month,Yes,Electronic check,Yes,No,Fiber optic,No,No,No,No,No,Yes
2319,3318-ISQFQ,20,19.5,413,1,Female,0,No,No,Month-to-month,Yes,Bank transfer (automatic),Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2320,3318-NMQXL,3,92,266.8,1,Male,0,No,No,Month-to-month,Yes,Electronic check,Yes,No,Fiber optic,No,No,No,No,Yes,Yes
2321,3318-OSATS,35,95.45,3474.05,2,Male,1,No,No,Month-to-month,Yes,Electronic check,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
2322,3319-DWOEP,6,95.75,573.75,2,Male,1,Yes,No,Month-to-month,Yes,Electronic check,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes
2323,3320-VEOYC,14,95.6,1273.3,1,Male,1,No,No,Month-to-month,Yes,Electronic check,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
2324,3323-CPBWR,23,96.9,2085.45,1,Male,0,No,No,Month-to-month,Yes,Credit card (automatic),Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No
2325,3324-OIRTO,71,104.65,7288.4,1,Male,0,Yes,Yes,One year,Yes,Bank transfer (automatic),Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
2326,3325-FUYCG,28,106.1,2847.4,2,Male,0,Yes,Yes,One year,No,Electronic check,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes
2327,3327-YBAKM,64,96.9,6314.35,1,Female,0,Yes,No,One year,Yes,Mailed check,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes
2328,3329-WDIOK,3,50.6,155.35,2,Female,0,No,No,Month-to-month,Yes,Electronic check,No,No phone service,DSL,No,Yes,No,No,Yes,Yes
2329,3331-HQDTW,34,109.8,3587.25,2,Female,0,No,No,Month-to-month,Yes,Mailed check,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
2330,3334-CTHOL,1,49.95,49.95,2,Female,0,No,No,Month-to-month,Yes,Bank transfer (automatic),Yes,Yes,DSL,No,No,No,No,No,No
2331,3336-JORSO,33,110.45,3655.45,2,Female,1,No,No,Month-to-month,Yes,Electronic check,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
2332,3338-CVVEH,12,94.55,1173.55,1,Male,0,No,No,Month-to-month,No,Electronic check,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes
2333,3339-EAQNV,72,97.25,7133.1,1,Male,1,Yes,No,One year,Yes,Credit card (automatic),Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
2334,3340-QBBFM,36,54.1,1992.85,1,Male,1,Yes,No,One year,No,Credit card (automatic),Yes,No,DSL,No,No,Yes,Yes,No,No
2335,3345-JHUEO,4,20.2,55.7,1,Male,0,No,No,Month-to-month,Yes,Electronic check,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2336,3345-PBBFH,8,49.55,393.45,1,Male,0,Yes,No,Month-to-month,Yes,Bank transfer (automatic),Yes,No,DSL,No,Yes,No,No,No,No
2337,3346-BRMIS,18,48.35,810.7,2,Female,1,Yes,No,Month-to-month,Yes,Electronic check,No,No phone service,DSL,No,No,Yes,No,Yes,Yes
2338,3347-YJZZE,29,80.1,2211.8,1,Male,0,Yes,Yes,Month-to-month,No,Credit card (automatic),Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes
2339,3348-CFRNX,28,92.35,2602.9,2,Female,0,Yes,No,Month-to-month,Yes,Mailed check,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes
2340,3349-ANQNH,59,99.5,5890,1,Female,1,No,No,One year,Yes,Electronic check,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
2341,3351-NGXYI,16,54.1,889,1,Female,1,No,No,Month-to-month,Yes,Electronic check,Yes,Yes,DSL,Yes,No,No,No,No,No
2342,3351-NQLDI,67,94.35,6341.45,2,Female,0,Yes,Yes,One year,Yes,Credit card (automatic),Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes
2343,3352-ALMCK,40,102.65,4108.15,1,Male,0,No,No,Month-to-month,Yes,Mailed check,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
2344,3352-RICWQ,9,19.75,210.65,1,Female,0,Yes,Yes,Two year,No,Mailed check,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2345,3354-OADJP,8,54.25,447.75,1,Female,0,No,No,One year,No,Bank transfer (automatic),Yes,No,DSL,Yes,No,No,Yes,No,No
2346,3359-DSRKA,58,19.85,1158.85,1,Female,0,Yes,Yes,Two year,Yes,Mailed check,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2347,3363-DTIVD,71,105.55,7405.5,1,Male,0,Yes,Yes,Two year,No,Electronic check,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes
2348,3363-EWLGO,5,19.95,109.6,1,Female,0,No,No,Month-to-month,No,Mailed check,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2349,3365-SAIGS,17,83.55,1329.15,1,Female,0,No,No,Month-to-month,Yes,Electronic check,Yes,No,Fiber optic,No,Yes,No,No,Yes,No
2350,3370-GQEAL,30,85.45,2509.95,1,Male,0,Yes,Yes,Month-to-month,No,Electronic check,Yes,Yes,Fiber optic,No,No,No,No,Yes,No
2351,3370-HXOPH,3,76.1,257.6,1,Female,0,No,No,Month-to-month,No,Electronic check,Yes,Yes,Fiber optic,No,No,No,No,No,No
2352,3372-CDXFJ,13,24.5,343.6,1,Male,0,Yes,Yes,One year,No,Bank transfer (automatic),Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2353,3372-KWFBM,16,86.6,1281,2,Male,1,No,No,Month-to-month,Yes,Electronic check,Yes,Yes,Fiber optic,No,No,No,No,Yes,No
2354,3373-DIUUN,30,21.25,711.9,1,Male,0,Yes,Yes,Two year,No,Mailed check,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2355,3373-YZZYM,1,19.2,19.2,1,Male,0,Yes,Yes,Month-to-month,No,Mailed check,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
